,SearchTerm,BusinessName,UBINumber,BusinessId,Address,Status,address_match,ubi_match,id_match,isMatch
389,STATE OF WASHINGTON,INTERNATIONAL OKINAWAN GOJU-RYU KARATE-DO FEDERATION - UNITED STATES OF AMERICA,603 568 089,783342,"509 N 2ND ST, SELAH, WA, 98942-1129, UNITED STATES",Active,FALSE,TRUE,TRUE,
390,STATE OF WASHINGTON,"INTERNATIONAL OKINAWAN GOJU-RYU KARATE-DO FEDERATION - UNITED STATES OF AMERICA, A WASHINGTON NONPROFIT CORPORATION",603 568 089,783342,,,TRUE,TRUE,TRUE,
391,STATE OF WASHINGTON,"JAMESON REAL ESTATE INVESTMENT OF WASHINGTON, LLC",603 007 441,261666,"1618 JEFFERSON STREET, WENATCHEE, WA, 98801, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
392,STATE OF WASHINGTON,JAPAN-AMERICA SOCIETY OF THE STATE OF WASHINGTON,601 138 598,769373,"3010 77TH AVE SE STE 102, MERCER ISLAND, WA, 98040-2829, UNITED STATES",Active,FALSE,FALSE,FALSE,
393,STATE OF WASHINGTON,KOREA UNIVERSITY ALUMNI ASSOCIATION OF THE STATE OF WASHINGTON,603 043 668,773566,"12071 SE 41ST ST, BELLEVUE, WA, 98006-1162, UNITED STATES",Active,FALSE,FALSE,FALSE,
394,STATE OF WASHINGTON,LAKEWOOD ESTATE OF WASHINGTON LLP,602 857 714,807078,"1911 SW CAMPUS DR STE 299, FEDERAL WAY, WA, 98023, UNITED STATES",Delinquent,FALSE,FALSE,FALSE,
395,STATE OF WASHINGTON,"LEGIONARIOS DEL TRABAJO IN AMERICA (COUNCIL 1), IN THE STATEOF WASHINGTON",603 422 884,814056,,Administratively Dissolved,TRUE,FALSE,FALSE,
396,STATE OF WASHINGTON,"M.W. SONS OF HAITI GRAND LODGE NO. 1, OF THE STATE OF WASHINGTON",600 445 837,311640,,Active,TRUE,FALSE,FALSE,
397,STATE OF WASHINGTON,MERIZO GUAM CLUB OF THE STATE OF WASHINGTON,602 656 552,846300,"1605 154TH ST E, TACOMA, WA, 98445, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
398,STATE OF WASHINGTON,MOUNT BAKER BAPTIST ASSOCIATION OF THE STATE OF WASHINGTON,601 356 931,849553,"710 JOHN LINER RD, SEDRO WOOLLEY, WA, 98284-1234, UNITED STATES",Active,FALSE,FALSE,FALSE,
399,STATE OF WASHINGTON,NATIONAL SOCIETY OF COLONIAL DAMES OF AMERICA IN THE STATE OF WASHINGTON,601 513 627,862488,"1642 43RD AVE E, SEATTLE, WA, 98112-3222, UNITED STATES",Active,TRUE,FALSE,FALSE,
400,STATE OF WASHINGTON,"NEWMARK REAL ESTATE OF WASHINGTON, LLC",603 196 415,585287,"499 PARK AVE, NEW YORK, NY, 10022-1240, UNITED STATES",Active,FALSE,TRUE,TRUE,
401,STATE OF WASHINGTON,OLYMPIA CHAPTER NO. 4 OF THE STATE ASSOCIATION OF THE DAUGHTERS OF THE PIONEERS OF WASHINGTON,602 251 722,908191,"702 DESCHUTES WAY SW, OLYMPIA, WA, 98501, UNITED STATES",Active,FALSE,FALSE,FALSE,
402,STATE OF WASHINGTON,PIONEER ASSOCIATION OF THE STATE OF WASHINGTON,601 618 435,880538,"1642 43RD AVE E, SEATTLE, WA, 98112-3222, UNITED STATES",Active,TRUE,FALSE,FALSE,
403,STATE OF WASHINGTON,"PRINCE HALL GRAND CHAPTER ORDER OF EASTERN STAR, STATE OF WASHINGTON AND JURISDICTION FOUNDATION",604 677 698,1411695,"306 24TH AVE S, SEATTLE, WA, 98144-2314, UNITED STATES",Active,FALSE,FALSE,FALSE,
404,STATE OF WASHINGTON,"PRINCE HALL, GRAND CHAPTER ORDER OF EASTERN STAR, STATE OF WASHINGTON AND JURISDICTION",601 822 739,888679,,Active,TRUE,FALSE,FALSE,
405,STATE OF WASHINGTON,REAL ESTATE INVESTORS ASSOCIATION OF WASHINGTON,602 741 510,1144461,"1100 BELLEVUE WAY NE STE 486, BELLEVUE, WA, 98004-4280, UNITED STATES",Active,FALSE,FALSE,FALSE,
406,STATE OF WASHINGTON,"REAL ESTATE OPTIONS OF WASHINGTON, INCORPORATED",602 630 379,401029,"308 S 210TH ST, DES MOINES, WA, 98198, UNITED STATES",Voluntarily Dissolved,FALSE,FALSE,FALSE,
407,STATE OF WASHINGTON,"REAL ESTATE SERVICES, INC. OF OREGON & WASHINGTON",601 175 288,918614,"2175 RIDGE RD, THE DALLES, OR, 97058, UNITED STATES",Active,FALSE,FALSE,FALSE,
408,STATE OF WASHINGTON,REAL ESTATE SOLUTIONS OF WASHINGTON LLC,604 154 601,929698,"1524 E 37TH AVE, SPOKANE, WA, 99203-4104, UNITED STATES",Voluntarily Dissolved,FALSE,FALSE,FALSE,
409,STATE OF WASHINGTON,"REAL ESTATE, INC. OF WASHINGTON.",600 014 991,956491,"4302 NE 26TH CT, VANCOUVER, WA, 98663-2066, UNITED STATES",Active,FALSE,FALSE,FALSE,
410,STATE OF WASHINGTON,RELENTIS REAL ESTATE GROUP OF WASHINGTON INC.,603 300 731,941309,"4816 AURORA AVE N, SEATTLE, WA, 98103, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
411,STATE OF WASHINGTON,"RESERVE OFFICERS ASSOCIATION OF THE UNITED STATES,DEPARTMENT OF WASHINGTON",602 027 037,961752,,Active,TRUE,FALSE,FALSE,
412,STATE OF WASHINGTON,"ROTARY CLUB OF TACOMA NORTH, STATE OF WASHINGTON",604 830 419,1505698,"3802 N 26TH ST, TACOMA, WA, 98407-5808, UNITED STATES",Active,FALSE,FALSE,FALSE,
413,STATE OF WASHINGTON,SEATTLE CHAPTER NO. 1 OF THE STATE ASSOCIATION OF THE DAUGHTERS OF THE PIONEERS OF WASHINGTON,603 172 150,987975,"15515 102ND AVE NE, BOTHELL, WA, 98011-7237, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
414,STATE OF WASHINGTON,SHIROMANI AKALI DAL (BADAL) N.R.I. WING STATE OF WASHINGTON,603 054 047,430794,"1820 12TH AVE SE, PUYALLUP, WA, 98372, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
415,STATE OF WASHINGTON,"SNYDER REAL ESTATE OF WASHINGTON, LLC",602 691 867,959955,"1106 HARDING ST, RICHLAND, WA, 99352, UNITED STATES",Active,FALSE,FALSE,FALSE,
416,STATE OF WASHINGTON,SOMALI YOUTH AND SPORTS CENTER STATE OF WASHINGTON,603 104 903,434819,"7923 MLK JR WY S #304, SEATTLE, WA, 98118, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
417,STATE OF WASHINGTON,STATE ASSOCIATION OF THE DAUGHTERS OF THE PIONEERS OF WASHINGTON,601 276 564,444162,"16111 W DIVISION ST, MOUNT VERNON, WA, 98273-8723, UNITED STATES",Active,TRUE,FALSE,FALSE,
418,STATE OF WASHINGTON,STATE CHAMBER OF COMMERCE OF WASHINGTON,601 995 106,285239,"1414 CHERRY ST SE, OLYMPIA, WA, 98501-2341, UNITED STATES",Active,FALSE,FALSE,FALSE,
419,STATE OF WASHINGTON,STATE OF WASHINGTON CANNAMEDS,603 306 309,986615,"1701 N LEXINGTON ST, TACOMA, WA, 98406, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
420,STATE OF WASHINGTON,STATE OF WASHINGTON EXECUTIVE ASSISTANTS GROUP,601 320 073,971891,"500 COLUMBIA ST NW, OLYMPIA, WA, 98501-4446, UNITED STATES",Active,FALSE,FALSE,FALSE,
421,STATE OF WASHINGTON,THE AMERICAN ASSOCIATION OF UNIVERSITY WOMEN OF THE STATE OFWASHINGTON. STANWOOD-CAMANO BRANCH,604 082 057,464906,"260 ROCKY MOUNTAIN HIGH RD, CAMANO ISLAND, WA, 98282-6527, UNITED STATES",Active,FALSE,FALSE,FALSE,
422,STATE OF WASHINGTON,THE ASIAN REAL ESTATE ASSOCIATION OF WASHINGTON,602 757 709,467677,"12410 SE 32ND ST #100, BELLEVUE, WA, 98005, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
423,STATE OF WASHINGTON,"THE BOGUCH FAMILY PARTNERSHIP, A STATE OF WASHINGTON LIMITEDPARTNERSHIP",601 473 955,298102,,Inactive,TRUE,FALSE,FALSE,
424,STATE OF WASHINGTON,"THE CHARITABLE FOUNDATION OF THE ROTARY CLUB OF TACOMA NORTH, STATE OF WASHINGTON",601 351 572,1046821,"2515 S CEDAR ST, TACOMA, WA, 98405-2323, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
425,STATE OF WASHINGTON,THE GUAM CLUB OF THE STATE OF WASHINGTON,601 643 934,977238,"2601 92ND ST S, LAKEWOOD, WA, 98499, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
426,STATE OF WASHINGTON,THE LATVIAN ASSOCIATION OF THE STATE OF WASHINGTON,601 400 695,1155833,"11710 3RD AVE NE, SEATTLE, WA, 98125-4726, UNITED STATES",Delinquent,FALSE,FALSE,FALSE,
427,STATE OF WASHINGTON,THE NATIVE AMERICAN CHURCH OF THE STATE OF WASHINGTON,601 821 984,488381,"770 GRANDVIEW PAVEMENT RD, GRANDVIEW, WA, 98930, UNITED STATES",Active,FALSE,FALSE,FALSE,
428,STATE OF WASHINGTON,"THE ROTARY CLUB OF TACOMA NORTH, STATE OF WASHINGTON",601 351 571,507137,"506 STEVENS ST, STEILACOOM, WA, 98388, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
429,STATE OF WASHINGTON,"THE ROTARY CLUB OF TACOMA SOUTH, STATE OF WASHINGTON",603 214 594,1055771,"32023 170TH PL SE, AUBURN, WA, 98092-2707, UNITED STATES",Active,FALSE,FALSE,FALSE,
430,STATE OF WASHINGTON,THE STATE OF WASHINGTON AIR FORCE ASSOCIATION,601 856 311,1056382,"2822 EAST BAY DR NW, GIG HARBOR, WA, 98335-7642, UNITED STATES",Active,FALSE,FALSE,FALSE,
431,STATE OF WASHINGTON,"THORNTON OLIVER KELLER COMMERCIAL REAL ESTATE OF WASHINGTON,LLC",603 126 690,1041886,,,TRUE,TRUE,TRUE,
432,STATE OF WASHINGTON,TOK INLAND NORTHWEST LLC,603 126 690,1041886,"250 S 5TH ST # 2, BOISE, ID, 83702-7713, UNITED STATES",Active,FALSE,TRUE,TRUE,
433,STATE OF WASHINGTON,"TRIUMPH LUTHERAN CHURCH OF FERNDALE,WHATCOM COUNTY, STATE OFWASHINGTON",601 146 794,507365,"5719 CHURCH RD, FERNDALE, WA, 98248-9647, UNITED STATES",Active,FALSE,FALSE,FALSE,
434,STATE OF WASHINGTON,UNITED STATES AIR FORCE ACADEMY PARENTS ASSOCIATION OF WASHINGTON STATE,603 374 768,1060014,"5810 2ND AVE SW, OLYMPIA, WA, 98512-9492, UNITED STATES",Active,FALSE,FALSE,FALSE,
435,STATE OF WASHINGTON,"UNITED STATES AUCTION ASSOCIATES OF WASHINGTON, INC.",601 053 068,1159229,"4608 CENTRAL PARK DR, ABERDEEN, WA, 98520, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
436,STATE OF WASHINGTON,UNITED STATES ELECTRIC CORPORATION OF WASHINGTON,602 247 607,1043321,"1802  MILLER AVE NE, OLYMPIA, WA, 98506, UNITED STATES",Active,FALSE,FALSE,FALSE,
437,STATE OF WASHINGTON,"VETERANS OF THE FOREIGN WARS OF THE UNITED STATES AUXILIARY,DEPARTMENTOF WASHINGTON",601 697 989,1047205,"6524 E 11TH AVE, SPOKANE VLY, WA, 99212-0124, UNITED STATES",Active,FALSE,FALSE,FALSE,
438,STATE OF WASHINGTON,WATLAO REFUGEE COMMUNITY BUDDHIST MONKS CENTER STATE OF WASHINGTON,603 501 231,514694,"25943 68TH AVE S, KENT, WA, 98032, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
439,STATE OF WASHINGTON,"WHIDBY ISLAND CHAPTER NO. 6, OF THE STATE ASSOCIATION OF THEDAUGHTERS OF THE PIONEERS OF WASHINGTON",600 531 294,330212,"16111 W DIVISION ST, MOUNT VERNON, WA, 98273-8723, UNITED STATES",Active,TRUE,FALSE,FALSE,
440,STATE OF WASHINGTON,WILLIAM L.HAWKINS PRIORY #13 KNIGHTS OF THE YORK CROSS OF HONOUR STATE OF WASHINGTON & ITS JURISDICTION,602 969 845,521014,,Active,TRUE,FALSE,FALSE,
441,STATE OF WASHINGTON,"XV, STATE OF WASHINGTON, THE AMERICAN LEGION",602 025 726,1069960,,Active,TRUE,FALSE,FALSE,
442,COLISEUM BUILDING LLC,"COLISEUM BUILDING, LLC",602 676 313,626052,"801 GRAND AVE, DES MOINES, IA, 50309, UNITED STATES",Active,FALSE,FALSE,FALSE,
443,BAYVIEW FARMS LLC,"BAYVIEW FARM AND GARDEN, INCORPORATED",601 666 035,58437,"2780 MARSHVIEW AVE, LANGLEY, WA, 98260-8200, UNITED STATES",Active,FALSE,FALSE,FALSE,
444,BAYVIEW FARMS LLC,BAYVIEW FARMER'S MARKET ASSOCIATION (LLC),602 117 316,564533,"115 2ND ST # 1456, LANGLEY, WA, 98260-1959, UNITED STATES",Active,FALSE,FALSE,FALSE,
445,BAYVIEW FARMS LLC,"BAYVIEW FARMS, INC.",600 243 642,51739,,Administratively Dissolved,FALSE,FALSE,FALSE,
446,BAYVIEW FARMS LLC,"BAYVIEW FARMS, LLC",603 450 846,571397,"431 BUFFALO LANE, MESA, WA, 99343, UNITED STATES",Active,FALSE,FALSE,FALSE,
447,BAYVIEW FARMS LLC,BAYVIEW TREE FARM LLC,604 427 338,1273295,"4671 E STATE ROUTE 302, BELFAIR, WA, 98528-9384, UNITED STATES",Active,FALSE,FALSE,FALSE,
448,ROIC WASHINGTON LLC,"ROIC WASHINGTON, LLC",603 026 438,416558,"11250 EL CAMINO REAL, SUITE 200, SAN DIEGO, CA, 92130-2677, UNITED STATES",Active,FALSE,FALSE,FALSE,
449,NORDSTROM INC,"D & G NORDSTROM, INC.",602 347 850,133582,"524 SUNRISE BLVD, OAK HARBOR, WA, 98277, UNITED STATES",Voluntarily Dissolved,FALSE,FALSE,FALSE,
450,NORDSTROM INC,D. NORDSTROM DESIGN AND PROJECT MANAGEMENT LLC,603 620 661,641932,"1401 VERNON RD, LAKE STEVENS, WA, 98258-8510, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
451,NORDSTROM INC,"D. NORDSTROM GROUP, INC.",602 252 831,119530,,Administratively Dissolved,TRUE,FALSE,FALSE,
452,NORDSTROM INC,ELMER J. NORDSTROM MEDICAL TOWER CONDOMINIUM ASSOCIATION,602 381 004,678788,"1229 MADISON ST STE 650, SEATTLE, WA, 98104-3302, UNITED STATES",Delinquent,FALSE,FALSE,FALSE,
453,NORDSTROM INC,FWH HVAC LLC,602 279 145,848290,"1059 STATE AVE STE G, MARYSVILLE, WA, 98270-4269, UNITED STATES",Active,FALSE,TRUE,TRUE,
454,NORDSTROM INC,J NORDSTROM HOMES L.L.C.,605 005 607,1617166,"8719 HOLLY LN, EDMONDS, WA, 98026-8637, UNITED STATES",Active,FALSE,FALSE,FALSE,
455,NORDSTROM INC,MARTIN & NORDSTROM CO.,600 624 906,306197,"8323 BEACHVIEW DR, CLINTON, WA, 98236-8901, UNITED STATES",Administratively Dissolved,TRUE,FALSE,FALSE,
456,NORDSTROM INC,"NORDSTROM ACHATZ, PLLC",604 060 234,864057,"1412 NE 134TH ST, VANCOUVER, WA, 98685, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
457,NORDSTROM INC,"NORDSTROM AND ASSOCIATES, LLC",602 090 749,893477,,Administratively Dissolved,TRUE,FALSE,FALSE,
458,NORDSTROM INC,"NORDSTROM BLUMER CAPITAL PARTNERS, LLC",604 035 692,344272,"5506 BEACH BLUFF DR, FREELAND, WA, 98249-9543, UNITED STATES",Active,FALSE,FALSE,FALSE,
459,NORDSTROM INC,"NORDSTROM CARD SERVICES, INC.",604 227 837,1185188,"13531 E CALEY AVE, CENTENNIAL, CO, 80111-6504, UNITED STATES",Active,FALSE,FALSE,FALSE,
460,NORDSTROM INC,"NORDSTROM CATERING, LLC",604 230 820,1186815,"8323 BEACHVIEW DR, CLINTON, WA, 98236-8901, UNITED STATES",Active,TRUE,FALSE,FALSE,
461,NORDSTROM INC,"NORDSTROM DISTRIBUTION, INC.",601 264 745,344273,,Administratively Dissolved,TRUE,FALSE,FALSE,
462,NORDSTROM INC,"NORDSTROM ENTERPRISES, LLC",604 505 460,1306226,"9216 105TH AVENUE CT SW, TACOMA, WA, 98498-6826, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
463,NORDSTROM INC,NORDSTROM ESTATES LLC,603 115 964,841520,"18601 SKY MEADOWS LN, SNOHOMISH, WA, 98290, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
464,NORDSTROM INC,"NORDSTROM FINANCIAL SERVICES, INC",601 804 231,856325,,Administratively Dissolved,TRUE,FALSE,FALSE,
465,NORDSTROM INC,"NORDSTROM HEATING & AIR, INC.",602 279 145,848290,,,TRUE,TRUE,TRUE,
466,NORDSTROM INC,NORDSTROM HOLDINGS LIMITED LLC,604 186 377,343052,"205 SE 197TH PLACE, CAMAS, WA, 98607, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
467,NORDSTROM INC,NORDSTROM INTERNATIONAL LIMITED,601 994 598,856326,"1617 SIXTH AVENUE, SEATTLE, WA, 98101, UNITED STATES",Active,FALSE,FALSE,FALSE,
468,NORDSTROM INC,NORDSTROM MEDICAL TOWER PROPERTY LLC,602 711 007,893478,"200 STATE ST 5TH FLR, BOSTON, MA, 02109, UNITED STATES",Terminated,FALSE,FALSE,FALSE,
469,NORDSTROM INC,"NORDSTROM PHYSICIAN SERVICES, PLLC",604 540 863,1323267,"8360 LOYAL WAY NW, SEATTLE, WA, 98117-3949, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
470,NORDSTROM INC,"NORDSTROM PUERTO RICO, INC.",603 222 104,352139,"1700 7TH AVE # 700, SEATTLE, WA, 98101, UNITED STATES",Voluntarily Dissolved,FALSE,FALSE,FALSE,
471,NORDSTROM INC,"NORDSTROM REAL ESTATE HOLDINGS, LLC",604 602 351,1354636,"1617 6TH AVE, SEATTLE, WA, 98101-1707, UNITED STATES",Merged,TRUE,FALSE,FALSE,
472,NORDSTROM INC,"NORDSTROM RESTAURANTS, INC.",603 367 019,352455,"1617 6TH AVE, SEATTLE, WA, 98101-1707, UNITED STATES",Active,TRUE,FALSE,FALSE,
473,NORDSTROM INC,NORDSTROM VEGETATION LLC,603 211 267,872515,"6794 NE JUNIPER RIDGE RD, REDMOND, OR, 97756",Terminated,FALSE,FALSE,FALSE,
474,NORDSTROM INC,NORDSTROM VEGETATION SERVICES LLC,603 084 980,344274,"404 KLETTLE RD, KINGSTON, ID, 83839, UNITED STATES",Terminated,FALSE,FALSE,FALSE,
475,NORDSTROM INC,"NORDSTROM, INC.",178 071 138,349702,"1617 6TH AVE, SEATTLE, WA, 98101-1707, UNITED STATES",Active,TRUE,FALSE,FALSE,
476,NORDSTROM INC,"NORDSTROM, LEIREN & ASSOCIATES, INC.",601 444 961,892634,"450 CENTRAL WAY, SUITE 5004, KIRKLAND, WA, 98033, UNITED STATES",Active,FALSE,FALSE,FALSE,
477,NORDSTROM INC,"NORDSTROM.COM, LLC",602 004 005,864058,,Terminated,TRUE,FALSE,FALSE,
478,NORDSTROM INC,"STEPHEN L. NORDSTROM, PLLC",602 718 969,1003890,"17508 E 32ND AVE, GREENACRES, WA, 99016, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
479,NORDSTROM INC,THE CHARLES J. NORDSTROM LLC,602 337 731,996142,"3620 91ST AVE NE, YARROW POINT, WA, 98004-1212, UNITED STATES",Active,FALSE,FALSE,FALSE,
480,NORDSTROM INC,"W2007 SEATTLE OFFICE NORDSTROM MEDICAL TOWER REALTY, LLC",602 709 961,1015407,"100 CRESCENT CT STE 1000, DALLAS, TX, 75201, UNITED STATES",Terminated,FALSE,FALSE,FALSE,
481,NORDSTROM INC,"WA-NORDSTROM MEDICAL TOWER UNIT OWNER, L.L.C.",602 593 375,512637,,Terminated,TRUE,FALSE,FALSE,
482,1405 FIFTH & UNION ASSOCIATES LLC,"1405 FIFTH AND UNION ASSOCIATES, LLC",604 172 046,1780,"4 BRYANT PARK, SUITE 502, NEW YORK, NY, 10018, UNITED STATES",Active,FALSE,FALSE,FALSE,
483,TMT OLIVE LAB INC,"TMT OLIVE LAB, INC.",603 122 591,1047449,"4 EMBARCADERO CTR STE 3300, SAN FRANCISCO, CA, 94111-4184, UNITED STATES",Active,FALSE,FALSE,FALSE,
484,REGENCY MERIDIAN L L C,"REGENCY MERIDIAN, LLC",603 345 924,400335,"1111 BROADWAY, OFFICE OF THE CHIEF INVESTMENT OFFICER OF THE REGENTS-UNIVERSITY OF CALIFORINIA, OAKLAND, CA, 94607-4139, UNITED STATES",Active,FALSE,FALSE,FALSE,
485,1301 6TH AVENUE (WA) OWNER LLC,"1301 6TH AVENUE (WA) OWNER, LLC",604 552 088,1328666,"4700 WILSHIRE BLVD, LOS ANGELES, CA, 90010-3853, UNITED STATES",Active,FALSE,FALSE,FALSE,
486,HUDSON 1099 STEWART STREET LLC,"HUDSON 1099 STEWART STREET, LLC",604 037 980,155001,"11601 WILSHIRE BOULEVARD, NINTH FLOOR, LOS ANGELES, CA, 90025, UNITED STATES",Active,FALSE,FALSE,FALSE,
487,PIERS 55 & 56 INC,PIERS 55 & 56 L.L.C.,601 772 820,241274,"316 OCCIDENTAL AVE S STE 300, SEATTLE, WA, 98104-4421, UNITED STATES",Active,FALSE,FALSE,FALSE,
488,ALASKA TRADE BLDG LLC,"ALASKA TRADE BLDG, LLC",604 377 193,1256606,"8451 SE 68TH ST STE 200, MERCER ISLAND, WA, 98040-5240, UNITED STATES",Active,FALSE,FALSE,FALSE,
489,CITY OF SEATTLE,CITY OF HOPE-SEATTLE CHAPTER NO. 166,601 854 213,624329,"1300 114TH AVE SE, # 250, BELLEVUE, WA, 98004, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
490,CITY OF SEATTLE,CITY OF SEATTLE MANAGEMENT ASSOCIATION,601 797 526,612655,"700 5TH AVE, SEATTLE, WA, 98104-5058, UNITED STATES",Active,FALSE,FALSE,FALSE,
491,CITY OF SEATTLE,CITY UNIVERSITY OF SEATTLE,600 568 524,619204,"521 WALL ST, SEATTLE, WA, 98121-1851, UNITED STATES",Active,FALSE,FALSE,FALSE,
492,CITY OF SEATTLE,"COMMITTEE TO RECALL CITY OF SEATTLE COUNCILMEMBER KSHAMA SAWANT, PLLC",604 631 286,1375261,,,FALSE,TRUE,TRUE,
493,CITY OF SEATTLE,IRISH SISTER-CITY OF THE CITY OF SEATTLE,601 867 397,248699,"522 LK WASHINGTON BLVD S, SEATTLE, WA, 98118, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
494,CITY OF SEATTLE,LAKE CITY COMMUNITY CENTER OF SEATTLE,601 033 054,803719,"12531 28TH AVENUE NE, SEATTLE, WA, 98125, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
495,CITY OF SEATTLE,RECALL SAWANT LLC,604 631 286,1375261,"500 13TH AVE E, UNIT 309, SEATTLE, WA, 98102-5187, UNITED STATES",Administratively Dissolved,FALSE,TRUE,TRUE,
496,ARZCO 1 INVESTMENT CORP,ARZCO 1 INVESTMENT CORP.,604 309 137,1219684,"8TH FLOOR GARHOUD VIEWS BUILDING, DEIRA, DUBAI, 00000, UNITED ARAB EMIRATES",Active,FALSE,FALSE,FALSE,
497,800 STEWART LLC,"800 STEWART, LLC",603 258 757,10888,"800 STEWART ST, SEATTLE, WA, 98101-1306, UNITED STATES",Active,FALSE,FALSE,FALSE,
498,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,"EXPEDITORS INTERNATIONAL OF WASHINGTON, INC.",600 335 063,158813,"1015 THIRD AVE, SEATTLE, WA, 98104, UNITED STATES",Active,FALSE,FALSE,FALSE,
499,DP BUNKER HILL LLC,"DP BUNKER HILL, LLC",603 545 500,155339,"818 W 7TH ST STE 410, LOS ANGELES, CA, 90017-3463, UNITED STATES",Active,FALSE,FALSE,FALSE,
500,PPF OFF 720 OLIVE WAY LLC,"PPF OFF 720 OLIVE WAY, LLC",604 288 094,1207280,"3280 PEACHTREE ROAD, NE, 20TH FLOOR, ATLANTA, GA, 30305, UNITED STATES",Active,FALSE,FALSE,FALSE,
501,NET SEATTLE LLC,"ABS CABINETS SEATTLE, LLC",604 146 107,460761,"5315 4TH AVE S, SEATTLE, WA, 98108, UNITED STATES",Active,FALSE,FALSE,FALSE,
502,NET SEATTLE LLC,ADDIS KIDAN ETHIOPIAN CHURCH SEATTLE,603 580 248,15232,"22409 100TH AVE SE, KENT, WA, 98031-4228, UNITED STATES",Delinquent,FALSE,FALSE,FALSE,
503,NET SEATTLE LLC,"BASROCK NORTHWEST NETTLETON SEATTLE, LLC",602 441 269,550744,"615 S DUPONT HWY, DOVER, DE, 19901, UNITED STATES",Terminated,FALSE,FALSE,FALSE,
504,NET SEATTLE LLC,"BATH PLANET OF SEATTLE, LLC",603 376 834,52769,"9705 NE 14TH ST, CLYDE HILL, WA, 98004, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
505,NET SEATTLE LLC,"CABINET REFACING OF SEATTLE, LLC",603 387 073,87496,"230 E MAIN ST, KLAMATH FALLS, OR, 97601, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
506,NET SEATTLE LLC,COMMUNITY NETWORK-AFRICAN AMERICAN TELLECOMMUNICATIONS PROFESSIONALS OF AT&T-GREATER SEATTLE,603 622 485,634615,"3755 MONTE VILLA PKWY, BOTHELL, WA, 98021, UNITED STATES",Terminated,FALSE,FALSE,FALSE,
507,NET SEATTLE LLC,GLOBAL CHANGE NETWORK SEATTLE LLC,603 096 124,208079,"2025 FAIRVIEW AVE E UNIT N, SEATTLE, WA, 98102-3586, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
508,NET SEATTLE LLC,"HOME RESOURCE NETWORK OF SEATTLE, INC.",602 411 254,737719,,Administratively Dissolved,TRUE,FALSE,FALSE,
509,NET SEATTLE LLC,"IMAGING NETWORK OF SEATTLE, INC., P.S.",601 287 375,1121983,"26062 SE 36TH ST, SAMMAMISH, WA, 98075-9144, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
510,NET SEATTLE LLC,IRISH NETWORK OF GREATER SEATTLE,603 036 495,248698,"700 EAST DENNY WAY, SUITE 205, SEATTLE, WA, 98122-6722, UNITED STATES",Inactive,FALSE,FALSE,FALSE,
511,NET SEATTLE LLC,IRISH NETWORK SEATTLE,604 964 845,1595555,,Active,TRUE,FALSE,FALSE,
512,NET SEATTLE LLC,NET IMPACT SEATTLE PROFESSIONAL CHAPTER,604 369 956,1249262,"1457 NW 87TH ST, SEATTLE, WA, 98117, UNITED STATES",Active,FALSE,FALSE,FALSE,
513,NET SEATTLE LLC,NORENES TUGBOAT TOURS OF SEATTLE LLC,604 912 895,1561588,"1130 22ND ST, BELLINGHAM, WA, 98225-6806, UNITED STATES",Active,FALSE,FALSE,FALSE,
514,NET SEATTLE LLC,"PEER 1 NETWORK (SEATTLE), INC.",602 294 289,368614,,Inactive,TRUE,FALSE,FALSE,
515,NET SEATTLE LLC,PROCRAFT CABINETRY SEATTLE LLC,603 459 759,905515,"20848 84TH AVE S, KENT, WA, 98032-1222, UNITED STATES",Active,FALSE,FALSE,FALSE,
