,OSEBuildingID,BuildingName,Total_sqft,sq_ft_classification,LargestPropertyUseType OSE,SecondLargestPropertyUseType OSE,ThirdLargestPropertyUseType OSE,year,expected_baseline,expected_baseline_ghgi,city_ghgi_target,compliant_ghgi,compliant_emissions,compliance_status,compliance_fees
2932,27598,ST. ANDREW KIM,46966,D,K-12 School,,,2040.0,71308.1782,1.5182936209172593,0.12705078125,0.12705078125,5967.0669921875,No,117415.0
2933,27600,12329 ROOSEVELT WAY NE,24955,E,Worship Facility,,,2040.0,18139.350599999998,0.726882412342216,0.15563720703125,0.15563720703125,3883.926501464844,No,62387.5
2934,27602,LUNA COURT CONDOMINIUM,43406,D,Multifamily Housing,,,2040.0,1218.7701,0.02807837856517532,0.1461083984375,0.02807837856517532,1218.7701,Yes,108515.0
2935,27604,PARK MERIDIAN,77501,C,Multifamily Housing,,,2040.0,66559.4032,0.8588199274848066,0.1461083984375,0.1461083984375,11323.546987304688,No,193752.5
2936,27606,OSPREY APTS - 20 UNITS,35114,D,Multifamily Housing,,,2040.0,2.2239,6.333371304892635e-05,0.1461083984375,6.333371304892635e-05,2.2239,Yes,87785.0
2937,27607,ETHYLE MANOR,25160,E,Multifamily Housing,,,2040.0,460.746,0.018312639109697933,0.1461083984375,0.018312639109697933,460.746,Yes,62900.0
2938,27610,LUXE,26254,E,Multifamily Housing,,,2040.0,554.9994,0.02113961301135065,0.1461083984375,0.02113961301135065,554.9994,Yes,65635.0
2939,27620,MADISON LOFTS,40428,D,Multifamily Housing,,,2040.0,1033.5366,0.02556487088156723,0.1461083984375,0.02556487088156723,1033.5366,Yes,101070.0
2940,27622,MADISON PARK PLACE CONDOMINIUM,34629,D,Multifamily Housing,,,2040.0,6258.896199999999,0.18074146524589216,0.1461083984375,0.1461083984375,5059.5877294921875,No,86572.5
2941,27625,MADISON PARK WATERFRONT CONDOMINIUM,32500,D,Multifamily Housing,,,2040.0,16662.3887,0.5126888830769231,0.1461083984375,0.1461083984375,4748.52294921875,No,81250.0
2942,27634,TWIN BIRCHES APTS,32366,D,Multifamily Housing,,,2040.0,791.7273,0.024461697460297843,0.1461083984375,0.024461697460297843,791.7273,Yes,80915.0
2943,27651,16 UNIT APARTMENT,27246,E,Multifamily Housing,,,2040.0,11834.028699999999,0.43434003890479334,0.1461083984375,0.1461083984375,3980.869423828125,No,68115.0
2944,27652,BROOKDALE QUEEN ANNE I,22381,E,Multifamily Housing,,,2040.0,456.6384,0.020402948929895894,0.1461083984375,0.020402948929895894,456.6384,Yes,55952.5
2945,27655,AUDITORIUM APARTMENTS,121700,B,Multifamily Housing,Senior Living Community,,2040.0,126307.0325,1.0378556491372226,0.20080375976562498,0.20080375976562498,24437.81756347656,No,304250.0
2946,27656,DELMONT APARTMENTS,47276,D,Multifamily Housing,,,2040.0,19373.826899999996,0.4098025827058126,0.1461083984375,0.1461083984375,6907.42064453125,No,118190.0
2947,27658,QUEENS OAKS,22344,E,Multifamily Housing,,,2040.0,22689.511300000002,1.0154632697815968,0.1461083984375,0.1461083984375,3264.6460546875,No,55860.0
2948,27659,BROOKDALE QUEEN ANNE II,22331,E,Multifamily Housing,,,2040.0,15052.8921,0.6740805203528727,0.1461083984375,0.1461083984375,3262.746645507813,No,55827.5
2949,27668,VIRGINIA MASON - BAILEY BOUSHAY HOUSE,39650,D,Multifamily Housing,,,2040.0,34982.7421,0.882288577553594,0.1461083984375,0.1461083984375,5793.197998046875,No,99125.0
2950,27673,HOTEL 1000,33649,D,Hospital,,,2040.0,342305.2776,10.172821706440013,0.6701928710937499,0.6701928710937499,22551.31991943359,No,84122.5
2951,27679,MAGNOLIA SUITES,198400,B,Hotel,,,2040.0,435238.5352,2.193742616935484,0.28904052734375,0.28904052734375,57345.64062500001,No,496000.0
2952,27680,MAGNOLIA VISTA,28196,E,Multifamily Housing,,,2040.0,665.1881999999999,0.02359158036600936,0.1461083984375,0.02359158036600936,665.1881999999999,Yes,70490.0
2953,27681,MAGNOLIA CRESTVIEW APTS,30000,E,Multifamily Housing,,,2040.0,541.8297,0.01806099,0.1461083984375,0.01806099,541.8297,Yes,75000.0
2954,27682,MAGNOLIA CREST APT,25959,E,Multifamily Housing,,,2040.0,598.4585999999999,0.023053992834854962,0.1461083984375,0.023053992834854962,598.4585999999999,Yes,64897.5
2955,27683,MAGNOLIAN APTS,0,F,,,,2040.0,0.0,0.0,0.0,0.0,0.0,No,0.0
2956,27684,"MAGGIE, THE",0,F,,,,2040.0,0.0,0.0,0.0,0.0,0.0,No,0.0
2957,27685,CASA LADARO APTS BLDG #1,56104,C,Multifamily Housing,,,2040.0,1219.9527,0.021744487024098105,0.1461083984375,0.021744487024098105,1219.9527,Yes,140260.0
2958,27687,OVERLOOK AT MAGNOLIA (BLDG E),42251,D,Multifamily Housing,,,2040.0,1174.2839999999999,0.02779304631843033,0.1461083984375,0.02779304631843033,1174.2839999999999,Yes,105627.5
2959,27688,OVERLOOK AT MAGNOLIA (BLDG C),28185,E,Multifamily Housing,,,2040.0,652.428,0.023148057477381585,0.1461083984375,0.023148057477381585,652.428,Yes,70462.5
2960,27689,OVERLOOK AT MAGNOLIA (BLDG A),39900,D,Multifamily Housing,,,2040.0,760.5405,0.019061165413533834,0.1461083984375,0.019061165413533834,760.5405,Yes,99750.0
2961,27690,OVERLOOK AT MAGNOLIA (BLDG B),40560,D,Multifamily Housing,,,2040.0,1099.0323,0.027096457100591716,0.1461083984375,0.027096457100591716,1099.0323,Yes,101400.0
2962,27691,OVERLOOK AT MAGNOLIA (BLDG G),44687,D,Multifamily Housing,,,2040.0,1085.5971,0.02429335377179045,0.1461083984375,0.02429335377179045,1085.5971,Yes,111717.5
2963,27692,OVERLOOK AT MAGNOLIA (BLDG H),32441,D,Multifamily Housing,,,2040.0,625.8015,0.01929045035603095,0.1461083984375,0.01929045035603095,625.8015,Yes,81102.5
2964,27693,OVERLOOK AT MAGNOLIA (BLDG I),33466,D,Multifamily Housing,,,2040.0,761.0094,0.02273977768481444,0.1461083984375,0.02273977768481444,761.0094,Yes,83665.0
2965,27694,OVERLOOK AT MAGNOLIA (BLDG J),36178,D,Multifamily Housing,,,2040.0,723.1166999999999,0.01998774669688761,0.1461083984375,0.01998774669688761,723.1167,Yes,90445.0
2966,27696,OVERLOOK AT MAGNOLIA (BLDG K),29588,E,Multifamily Housing,,,2040.0,715.0473,0.024166800730025684,0.1461083984375,0.024166800730025684,715.0473,Yes,73970.0
2967,27699,MARINWOOD APTS,34602,D,Multifamily Housing,,,2040.0,629.0298,0.01817900121380267,0.1461083984375,0.01817900121380267,629.0298,Yes,86505.0
2968,27701,MAGNOLIA RIDGE CONDOMINIUM,39514,D,Multifamily Housing,,,2040.0,930.8258999999999,0.023556863390190818,0.1461083984375,0.023556863390190818,930.8258999999999,Yes,98785.0
2969,27703,International Full Gospel Parent Building,32452,D,Multifamily Housing,,,2040.0,337.8609,0.010411096388512264,0.1461083984375,0.010411096388512264,337.8609,Yes,81130.0
2970,27704,BILLINGS MIDDLE SCHOOL,76475,C,Worship Facility,Other,,2040.0,69229.7485,0.9052598692383131,0.2064257568359375,0.2064257568359375,15786.40975402832,No,191187.5
2971,27706,ROOSEVELT PARK APTS (Used to be PARK VIEW APTS),32961,D,Other,,,2040.0,376.7706,0.011430800036406662,0.27951171875,0.011430800036406662,376.7706,Yes,82402.5
2972,27707,ROOSEVELT PLACE,24800,E,Multifamily Housing,,,2040.0,613.0871999999999,0.024721258064516128,0.1461083984375,0.024721258064516128,613.0871999999999,Yes,62000.0
2973,27716,OSBORN CONDOMINIUM,25144,E,Multifamily Housing,,,2040.0,559.5273,0.02225291520839962,0.1461083984375,0.02225291520839962,559.5273,Yes,62860.0
2974,27721,GREENWOOD LIBRARY,31299,D,Multifamily Housing,,,2040.0,7884.646099999999,0.25191367455829256,0.1461083984375,0.1461083984375,4573.046762695313,No,78247.5
2975,27734,MAGNOLIA VIEW CONDOMINIUM,12806,F,Services,,,2040.0,29423.499999999996,2.29763392159925,2.29763392159925,2.29763392159925,29423.499999999996,No,32015.0
2976,27736,MAGNOLIA VILLAGER CONDOMINIUM,18000,F,Multifamily Housing,,,2040.0,479.44079999999997,0.0266356,0.0266356,0.0266356,479.44079999999997,No,45000.0
2977,27738,ELIZABETH M APTS,27997,E,Multifamily Housing,,,2040.0,669.9384,0.023928935243061757,0.1461083984375,0.023928935243061757,669.9384,Yes,69992.5
2978,27744,FREMONT COURT APTS,22151,E,Multifamily Housing,,,2040.0,443.22749999999996,0.020009367522910926,0.1461083984375,0.020009367522910926,443.2274999999999,Yes,55377.5
2979,27759,MIRABELLA (WALLINGFORD),30055,D,Multifamily Housing,,Office,2040.0,828.1314,0.027553864581600397,0.13530908203125,0.027553864581600397,828.1314,Yes,75137.5
2980,27760,THE MILAN,47548,D,Multifamily Housing,,Office,2040.0,1144.9206,0.02407925885421048,0.13912060546875002,0.02407925885421048,1144.9206,Yes,118870.0
2981,27774,GUINEVERE,45271,D,Multifamily Housing,,Office,2040.0,1378.1592,0.03044242892801131,0.13276806640625,0.03044242892801131,1378.1592,Yes,113177.5
2982,27799,THE BUSH SCHOOL - MIDDLE AND LOWER SCHOOL CAMPUS,119397,B,Multifamily Housing,,Retail Store,2040.0,2844.5328,0.02382415638583884,0.14509199218750002,0.02382415638583884,2844.5328,Yes,298492.5
2983,27815,MADISON PLACE,109794,B,K-12 School,,,2040.0,136300.117,1.2414168078401369,0.12705078125,0.12705078125,13949.413476562499,No,274485.0
2984,27816,TEEN CHALLENGE,31769,D,Multifamily Housing,,,2040.0,760.4442,0.023936674116276875,0.1461083984375,0.023936674116276875,760.4442,Yes,79422.5
2985,27821,QUALITY FOOD CENTER (QFC) SUPERMARKET,25200,E,Hotel,,,2040.0,95403.1755,3.7858402976190475,0.28904052734375,0.28904052734375,7283.821289062501,No,63000.0
2986,27825,AKER'S VOLKS-PORSCHE REPAIR,46978,D,Supermarket/Grocery Store,,,2040.0,266783.2274,5.678897087998637,0.4637353515625,0.4637353515625,21785.359345703124,No,117445.0
2987,27828,BROADWAY AND E PIKE BUILDING,22320,E,Services,,,2040.0,5247.9221,0.23512195788530466,0.190576171875,0.190576171875,4253.66015625,No,55800.0
2988,27829,EAST PIKE BUILDING,24000,E,Office,Other,Retail Store,2040.0,3612.7378,0.15053074166666666,0.141343994140625,0.141343994140625,3392.2558593750005,No,60000.0
2989,27830,ELYSIAN BREWING CO & OFFICES,21228,E,Retail Store,,,2040.0,418.93469999999996,0.01973500565291125,0.1206982421875,0.01973500565291125,418.9347,Yes,53070.0
2990,27833,SOUND MENTAL HEALTH,23422,E,Office,,,2040.0,88861.6092,3.7939377166766293,0.0825830078125,0.0825830078125,1934.259208984375,No,58555.0
2991,27836,THE MARQUIS APARTMENTS,38879,D,Other,,,2040.0,8795.068,0.22621641503125078,0.27951171875,0.22621641503125078,8795.068,Yes,97197.5
2992,27837,CASCADIA APARTMENTS,40112,D,Multifamily Housing,,,2040.0,69000.5517,1.7201972402273633,0.1461083984375,0.1461083984375,5860.700078125001,No,100280.0
2993,27838,MADISON CROSSING APARTMENTS & STORE,25808,E,Multifamily Housing,,,2040.0,21137.2811,0.8190205013949163,0.1461083984375,0.1461083984375,3770.7655468750004,No,64520.0
2994,27843,OLYMPIAN APARTMENTS,37887,D,Multifamily Housing,Supermarket/Grocery Store,,2040.0,99913.347,2.637140628711695,0.27633544921875,0.27633544921875,10469.52116455078,No,94717.5
2995,27844,THE MADKIN,44644,D,Multifamily Housing,,,2040.0,50515.817299999995,1.1315253404712837,0.1461083984375,0.1461083984375,6522.8633398437505,No,111610.0
2996,27845,COUNCIL HOUSE,25536,E,Multifamily Housing,,,2040.0,95326.0501,3.7330063479010023,0.1461083984375,0.1461083984375,3731.0240625,No,63840.0
2997,27847,MINOR SCHOOL (SPS-DISTRICT),87450,C,Multifamily Housing,,,2040.0,78351.6026,0.895958863350486,0.1461083984375,0.1461083984375,12777.179443359375,No,218625.0
2998,27863,BARBARA FRIETCHIE,57048,C,K-12 School,,,2040.0,36299.779599999994,0.6363024049922871,0.12705078125,0.12705078125,7247.99296875,No,142620.0
2999,27868,PARK ROYAL APARTMENTS,23616,E,Multifamily Housing,,,2040.0,61641.159499999994,2.610143949017615,0.1461083984375,0.1461083984375,3450.4959375000003,No,59040.0
3000,27869,AUTO ACCESSORIES INC,24865,E,Multifamily Housing,,,2040.0,572.5998,0.023028345063342046,0.1461083984375,0.023028345063342046,572.5998,Yes,62162.5
3001,27870,CHESTER APTS & STORES,23040,E,Non-Refrigerated Warehouse,,,2040.0,321.3946,0.013949418402777778,0.08575927734375,0.013949418402777778,321.3946,Yes,57600.0
3002,27873,THE PACKARD BUILDING,20509,E,Multifamily Housing,Restaurant,,2040.0,18044.428,0.8798297332878249,0.2514017333984375,0.2514017333984375,5155.998150268555,No,51272.5
3003,27874,PUBLIC STORAGE (STORE 20172),63188,C,Multifamily Housing,,,2040.0,86190.06899999999,1.36402590681775,0.1461083984375,0.1461083984375,9232.297480468751,No,157970.0
3004,27880,LENAWEE APTS,61880,C,Self-Storage Facility,,,2040.0,678.5766,0.010966008403361344,0.0317626953125,0.010966008403361344,678.5766,Yes,154700.0
3005,27882,A E I,50356,C,Multifamily Housing,,,2040.0,139232.8228,2.764969870521884,0.1461083984375,0.1461083984375,7357.43451171875,No,125890.0
3006,27884,HELIX APARTMENTS,27105,E,Office,Retail Store,,2040.0,1413.6109000000001,0.05215314148681056,0.10125947265624999,0.05215314148681056,1413.6109000000001,Yes,67762.5
3007,27885,LEE PLAZA,65826,C,Multifamily Housing,,Retail Store,2040.0,2003.8653,0.030441851244189227,0.14483789062500002,0.030441851244189227,2003.8653,Yes,164565.0
3008,27886,TRAVIGNE ON ELEVENTH AVE APTS,47241,D,Multifamily Housing,,Office,2040.0,53039.7326,1.1227478800194746,0.13657958984375002,0.13657958984375002,6452.156403808594,No,118102.5
3009,27888,SUNRISE CASCADE,58683,C,Multifamily Housing,,,2040.0,1771.7697,0.030192214099483666,0.1461083984375,0.030192214099483666,1771.7697,Yes,146707.5
3010,27891,UNIVERSITY PORSCHE AUDI,25167,E,Multifamily Housing,,,2040.0,20795.664899999996,0.8263068661342232,0.1461083984375,0.1461083984375,3677.1100634765626,No,62917.5
3011,27892,FIRE STATION 17,41068,D,Services,Retail Store,,2040.0,60846.8529,1.4816122747638063,0.1766005859375,0.1766005859375,7252.63286328125,No,102670.0
3012,27895,SAGAMORE BUILDING,21918,E,Fire/Police Station,,,2040.0,48641.9677,2.21927035769687,0.317626953125,0.317626953125,6961.74755859375,No,54795.0
3013,27901,THE BUSH SCHOOL - UPPER SCHOOL CAMPUS,18156,F,Multifamily Housing,,Retail Store,2040.0,526.1129999999999,0.028977362855254457,0.028977362855254457,0.028977362855254457,526.1129999999999,No,45390.0
3014,27902,PACIFIC PALISADES CONDOMINIUM,30562,D,K-12 School,,,2040.0,54240.373999999996,1.774765198612656,0.12705078125,0.12705078125,3882.9259765624997,No,76405.0
3015,27903,PACIFIC RIM CENTER COMMERCIAL,21823,E,Multifamily Housing,,,2040.0,756.3797999999999,0.03465975347110846,0.1461083984375,0.03465975347110846,756.3797999999999,Yes,54557.5
3016,27922,TEMPLE DE HIRSCH,54969,C,Retail Store,,,2040.0,27389.7612,0.49827650493914755,0.1206982421875,0.1206982421875,6634.661674804687,No,137422.5
3017,27924,FENTON APTS,59680,C,K-12 School,Worship Facility,Entertainment/Public Assembly,2040.0,29363.7313,0.4920196263404826,0.1336891845703125,0.1336891845703125,7978.57053515625,No,149200.0
3018,27926,THE PEARL APARTMENTS,31228,D,Multifamily Housing,,Restaurant,2040.0,1379.0295,0.04416003266299475,0.15849584960937502,0.04416003266299475,1379.0295,Yes,78070.0
3019,27928,JEWISH FAMILY SERVICE,75050,C,Multifamily Housing,,Retail Store,2040.0,73094.3365,0.9739418587608262,0.143821484375,0.143821484375,10793.80240234375,No,187625.0
3020,27929,ARILLIS ARMS,31822,D,Office,,,2040.0,26894.522299999997,0.8451549965432719,0.0825830078125,0.0825830078125,2627.9564746093747,No,79555.0
3021,27932,WILANA CO-OP,26172,E,Multifamily Housing,,,2040.0,667.5489,0.025506224209078405,0.1461083984375,0.025506224209078405,667.5489,Yes,65430.0
3022,27937,PHINNEY RIDGE CONDOMINIUM,25920,E,Multifamily Housing,,,2040.0,15575.0974,0.6008911033950618,0.1461083984375,0.1461083984375,3787.1296875000003,No,64800.0
3023,27947,ST MARKS CATHEDRAL,26112,E,Multifamily Housing,,,2040.0,468.01259999999996,0.017923276654411763,0.1461083984375,0.017923276654411763,468.01259999999996,Yes,65280.0
3024,27950,PIERRE MARQUIS CONDOMINIUM MERIDIAN,52225,C,Worship Facility,,,2040.0,135637.4223,2.597174194351364,0.15563720703125,0.15563720703125,8128.153137207031,No,130562.5
3025,27951,PIER AT LESCHI THE,52826,C,Multifamily Housing,Recreation,,2040.0,1246.1166,0.02358907734827547,0.1461083984375,0.02358907734827547,1246.1166,Yes,132065.0
3026,27953,PIKE LOFTS CONDOMINIUM,19877,F,Multifamily Housing,,,2040.0,632.3229,0.03181178749308246,0.03181178749308246,0.03181178749308246,632.3229,No,49692.5
3027,27955,MONTLAKE SCHOOL (SPS-DISTRICT),53736,C,Multifamily Housing,,Office,2040.0,56268.685099999995,1.047131999032306,0.14293212890625,0.14293212890625,7680.600878906251,No,134340.0
3028,27956,MONTLAKE APARTMENTS,27401,E,K-12 School,,,2040.0,57979.3411,2.1159571220028464,0.12705078125,0.12705078125,3481.3184570312496,No,68502.5
3029,27958,"DPE Investments, LLC",18000,F,Multifamily Housing,Other,Restaurant,2040.0,64050.0927,3.5583384833333334,3.558338483333333,3.558338483333333,64050.092699999994,Not due yet,45000.0
3030,27962,RALEIGH MANOR APTS,23888,E,Multifamily Housing,,,2040.0,525.2094,0.021986327863362357,0.1461083984375,0.021986327863362357,525.2094,Yes,59720.0
3031,27966,PINEHURST LANE CONDOMINIUM,32977,D,Multifamily Housing,,Office,2040.0,790.7067,0.023977520696242833,0.13785009765625,0.023977520696242833,790.7067,Yes,82442.5
3032,27969,TRADER JOE'S & APARTMENTS,23175,E,Multifamily Housing,Office,,2040.0,15042.988399999998,0.6491041380798274,0.13530908203125,0.13530908203125,3135.787976074219,No,57937.5
3033,27970,OLIVE RIDGE,62256,C,Multifamily Housing,,Retail Store,2040.0,3476.6892,0.05584504626060138,0.13924765625000002,0.05584504626060138,3476.6892,Yes,155640.0
3034,27977,VIEWS AT MADISON VISTA,72716,C,Multifamily Housing,,,2040.0,38768.9146,0.5331552148082952,0.1461083984375,0.1461083984375,10624.41830078125,No,181790.0
3035,27981,Union 18 Apartments,0,F,,,,2040.0,0.0,0.0,0.0,0.0,0.0,No,0.0
3036,27982,OFFICE BUILDING,45822,D,Multifamily Housing,,,2040.0,27890.805800000002,0.6086771812666405,0.1461083984375,0.1461083984375,6694.979033203125,No,114555.0
3037,27984,OAK VIEW APARTMENT,22106,E,Office,Non-Refrigerated Warehouse,,2040.0,20922.6282,0.9464682981995838,0.08372646484375,0.08372646484375,1850.8572318359375,No,55265.0
3038,27985,LICTON SPRINGS APT,31234,D,Multifamily Housing,,,2040.0,853.8858,0.027338342831529742,0.1461083984375,0.027338342831529742,853.8858,Yes,78085.0
3039,27996,THE KENNEY,25338,E,Multifamily Housing,,,2040.0,636.1524,0.025106654037414158,0.1461083984375,0.025106654037414158,636.1524,Yes,63345.0
3040,28001,WEST WINDS APTS,193700,B,Multifamily Housing,Hospital,,2040.0,239330.99409999998,1.2355756019617965,0.18803515625,0.18803515625,36422.409765625,No,484250.0
3041,28002,HALCYON APTS,22984,E,Multifamily Housing,,,2040.0,582.5052,0.025343943612948134,0.1461083984375,0.025343943612948134,582.5052,Yes,57460.0
3042,28006,THE PITTSBURGH,26342,E,Multifamily Housing,,,2040.0,540.3609,0.02051328297016172,0.1461083984375,0.02051328297016172,540.3609,Yes,65855.0
3043,28007,ADWAS,24329,E,Multifamily Housing,,,2040.0,104372.40980000001,4.290041094989519,0.1461083984375,0.1461083984375,3554.671225585938,No,60822.5
3044,28008,PLAZA DEL SOL,30000,E,Multifamily Housing,Office,,2040.0,30673.7456,1.0224581866666667,0.12705078125,0.12705078125,3811.5234375,No,75000.0
3045,28009,PLAZA ROYALE CONDOMINIUM,62486,C,Multifamily Housing,,,2040.0,48239.5798,0.7720062061901866,0.1461083984375,0.1461083984375,9129.729384765626,No,156215.0
3046,28014,PLEASANT VALLEY PLAZA,37843,D,Multifamily Housing,,,2040.0,55242.299999999996,1.4597759162857067,0.1461083984375,0.1461083984375,5529.180122070313,No,94607.5
3047,28019,OUR LADY OF FATIMA CHURCH & RECTORY,35787,D,Multifamily Housing,,,2040.0,783.0594,0.021881113253416046,0.1461083984375,0.021881113253416046,783.0594,Yes,89467.5
3048,28020,OUR LADY OF FATIMA SCHOOL & GYM,31805,D,Worship Facility,,,2040.0,67752.8248,2.1302570287690616,0.15563720703125,0.15563720703125,4950.041369628906,No,79512.5
3049,28022,BLUE RIDGE APTS,20811,E,K-12 School,,,2040.0,46174.367999999995,2.2187481620296956,0.12705078125,0.12705078125,2644.05380859375,No,52027.5
3050,28025,CSC Meter Shop (G),28328,E,Multifamily Housing,,,2040.0,691.1685,0.02439877506354137,0.1461083984375,0.02439877506354137,691.1685,Yes,70820.0
3051,28027,POINT ELLIOTT CONDOMINIUM,19930,F,Non-Refrigerated Warehouse,Office,,2040.0,65353.672,3.2791606623181133,3.2791606623181133,3.2791606623181133,65353.672,No,49825.0
3052,28028,POINT NAUTICA CONDOMINIUM,42188,D,Multifamily Housing,,,2040.0,35624.2644,0.8444170000948137,0.1461083984375,0.1461083984375,6164.02111328125,No,105470.0
3053,28029,PLYMOUTH POULTRY,36730,D,Multifamily Housing,,,2040.0,24046.774299999997,0.6546902885924312,0.1461083984375,0.1461083984375,5366.561474609375,No,91825.0
3054,28033,PARK MANOR APTS LLC,46342,D,Refrigerated Warehouse,,,2040.0,52512.770099999994,1.1331571813905312,0.0508203125,0.0508203125,2355.114921875,No,115855.0
3055,28035,TRACY ANN APTS. - NORTH,28320,E,Non-Refrigerated Warehouse,,,2040.0,51293.63649999999,1.8112159781073445,0.08575927734375,0.08575927734375,2428.702734375,No,70800.0
3056,28039,OLYMPIC MANOR APTS & SHOPS,25898,E,Multifamily Housing,,,2040.0,682.3935,0.026349274075218164,0.1461083984375,0.026349274075218164,682.3935,Yes,64745.0
3057,28046,LINDEN PARK CONDOMINIUM,28683,E,Multifamily Housing,Retail Store,,2040.0,605.2778999999999,0.02110232193285221,0.142805078125,0.02110232193285221,605.2778999999999,Yes,71707.5
3058,28048,MERIDIAN PLACE APTS (BLDGS E & F),84327,C,Multifamily Housing,,,2040.0,2066.1731999999997,0.024501917535308972,0.1461083984375,0.024501917535308972,2066.1731999999997,Yes,210817.5
3059,28049,MERIDIAN PLACE APTS (BLDG A),51337,C,Multifamily Housing,,,2040.0,1029.9573,0.020062670198881898,0.1461083984375,0.020062670198881898,1029.9573,Yes,128342.5
3060,28050,MERIDIAN PLACE APTS (BLDG B),42842,D,Multifamily Housing,,,2040.0,1030.5557999999999,0.02405480136314831,0.1461083984375,0.02405480136314831,1030.5557999999999,Yes,107105.0
3061,28051,MERIDIAN PLACE (BLDGS C & D),43288,D,Multifamily Housing,,,2040.0,860.6862,0.019882789687673257,0.1461083984375,0.019882789687673257,860.6862,Yes,108220.0
3062,28053,CONGREGATION BETH SHALOM,59039,C,Multifamily Housing,,,2040.0,1504.0529999999999,0.025475583936042275,0.1461083984375,0.025475583936042275,1504.0529999999999,Yes,147597.5
3063,28066,OFFICE BUILDING,29079,E,Worship Facility,,,2040.0,23332.8413,0.8023949000997284,0.15563720703125,0.15563720703125,4525.774343261719,No,72697.5
3064,28067,COLONY SURF APTS,19232,F,Office,,,2040.0,654.1451999999999,0.03401337354409317,0.03401337354409317,0.03401337354409317,654.1451999999999,No,48080.0
3065,28068,ROLLIN STREET,36675,D,Multifamily Housing,,,2040.0,1060.3971,0.02891334969325153,0.1461083984375,0.02891334969325153,1060.3971,Yes,91687.5
3066,28081,BROWN BEAR CAR WASH,220280,A,Multifamily Housing,,,2040.0,557458.4806,2.5306813174142,0.1461083984375,0.1461083984375,32184.758007812503,No,550700.0
3067,28086,ENVIRONMENTAL LAB - KING COUNTY,21800,E,Office,Non-Refrigerated Warehouse,,2040.0,22989.1531,1.0545483073394495,0.083789990234375,0.083789990234375,1826.621787109375,No,54500.0
3068,28089,ROSS MANOR,36256,D,Laboratory,,Other,2040.0,287922.8974,7.9413861815975295,0.7709123779296876,0.7709123779296876,27950.199174218753,No,90640.0
3069,28476,NWCP MAYNARD,70939,C,Multifamily Housing,Retail Store,,2040.0,2282.6169,0.03217717898476156,0.14483789062500002,0.03217717898476156,2282.6169,Yes,177347.5
3070,28733,Thorton Place Apartments Building 2,30800,D,Non-Refrigerated Warehouse,,,2040.0,267.885,0.008697564935064935,0.08575927734375,0.008697564935064935,267.885,Yes,77000.0
3071,28734,Thorton Place Apartments Building 3,120494,B,Multifamily Housing,Retail Store,Restaurant,2040.0,4466.0547,0.03706454014307766,0.1631649658203125,0.03706454014307766,4466.0547,Yes,301235.0
3072,28735,Thornton Place Apartments Building 4,115806,B,Multifamily Housing,Other,Restaurant,2040.0,2429.37,0.020977928604735505,0.16395903320312502,0.020977928604735505,2429.37,Yes,289515.0
3073,28874,CEDARVALE VILLAGE,103723,B,Multifamily Housing,,,2040.0,533637.7532,5.144835313286349,0.1461083984375,0.1461083984375,15154.801411132814,No,259307.5
3074,29069,THE LAKESHORE,30984,D,Multifamily Housing,,,2040.0,736.0128,0.02375460883036406,0.1461083984375,0.02375460883036406,736.0128,Yes,77460.0
3075,29125,MORRISON HOTEL LLC,132284,B,Senior Living Community,,,2040.0,123311.0983,0.9321694105107193,0.27633544921875,0.27633544921875,36554.75856445312,No,330710.0
3076,29148,RAINIER HOUSE,139860,B,Multifamily Housing,Office,,2040.0,448037.6845,3.2034726476476476,0.13721484375,0.13721484375,19190.868046875003,No,349650.0
3077,29170,CHIEF SEATTLE CLUB/MONTEREY LOFTS,43732,D,Multifamily Housing,,,2040.0,120534.37779999999,2.7562054742522637,0.1461083984375,0.1461083984375,6389.612480468751,No,109330.0
3078,29310,MT BAKER VILLAGE APTS 4,22168,E,Multifamily Housing,Entertainment/Public Assembly,,2040.0,46488.0241,2.097077954709491,0.15563720703125,0.15563720703125,3450.16560546875,No,55420.0
3079,29312,MT BAKER VILLAGE APTS 6,21200,E,Multifamily Housing,,,2040.0,387.67949999999996,0.018286768867924526,0.1461083984375,0.018286768867924526,387.67949999999996,Yes,53000.0
3080,29315,MT BAKER VILLAGE APTS 9,21200,E,Multifamily Housing,,,2040.0,377.118,0.017788584905660376,0.1461083984375,0.017788584905660376,377.118,Yes,53000.0
3081,29390,COMMODORE DUCHESS APTS (UW HOUSING),20365,E,Multifamily Housing,,,2040.0,242964.3333,11.930485308126688,0.1461083984375,0.1461083984375,2975.4975341796876,No,50912.5
3082,29448,BROADWAY AND PINE,97923,B,Multifamily Housing,,,2040.0,4632.136,0.047303861197063,0.1461083984375,0.047303861197063,4632.136,Yes,244807.5
3083,29550,605 UNION STATION,56806,C,Multifamily Housing,,Retail Store,2040.0,26203.7797,0.4612854223145442,0.14128046875000003,0.14128046875000003,8025.578307812501,No,142015.0
3084,29551,625 UNION STATION,268130,A,Office,,,2040.0,11968.1325,0.044635559243650466,0.0825830078125,0.044635559243650466,11968.1325,Yes,670325.0
3085,29552,705 UNION STATION,68452,C,Office,Retail Store,,2040.0,3347.3961,0.04890136299888973,0.08639453125,0.04890136299888973,3347.3961,Yes,171130.0
